time,activity,city,end
2012-10-26T12:00:00,Sunny,San Francisco,2012-10-26T13:00:00
2012-10-26T15:00:00,Sunny,San Francisco,2012-10-26T16:00:00
2012-10-26T18:00:00,Clear,San Francisco,2012-10-26T19:00:00
2012-10-26T21:00:00,Clear,San Francisco,2012-10-26T22:00:00
2012-10-27T00:00:00,Clear,San Francisco,2012-10-27T01:00:00
2012-10-27T03:00:00,Mist,San Francisco,2012-10-27T04:00:00
2012-10-27T06:00:00,Mist,San Francisco,2012-10-27T07:00:00
2012-10-27T09:00:00,Mist,San Francisco,2012-10-27T10:00:00
2012-10-27T12:00:00,Sunny,San Francisco,2012-10-27T13:00:00
2012-10-27T15:00:00,Sunny,San Francisco,2012-10-27T16:00:00
2012-10-27T18:00:00,Clear,San Francisco,2012-10-27T19:00:00
2012-10-27T21:00:00,Clear,San Francisco,2012-10-27T22:00:00
2012-10-28T00:00:00,Clear,San Francisco,2012-10-28T01:00:00
2012-10-28T03:00:00,Fog,San Francisco,2012-10-28T04:00:00
2012-10-28T06:00:00,Fog,San Francisco,2012-10-28T07:00:00
2012-10-28T09:00:00,Fog,San Francisco,2012-10-28T10:00:00
2012-10-28T12:00:00,Mist,San Francisco,2012-10-28T13:00:00
2012-10-28T15:00:00,Sunny,San Francisco,2012-10-28T16:00:00
2012-10-28T18:00:00,Clear,San Francisco,2012-10-28T19:00:00
2012-10-28T21:00:00,Mist,San Francisco,2012-10-28T22:00:00
2012-10-29T00:00:00,Light drizzle,San Francisco,2012-10-29T01:00:00
2012-10-29T03:00:00,Fog,San Francisco,2012-10-29T04:00:00
2012-10-29T06:00:00,Fog,San Francisco,2012-10-29T07:00:00
2012-10-29T09:00:00,Light drizzle,San Francisco,2012-10-29T10:00:00
2012-10-29T12:00:00,Fog,San Francisco,2012-10-29T13:00:00
2012-10-29T15:00:00,Light drizzle,San Francisco,2012-10-29T16:00:00
2012-10-29T18:00:00,Light drizzle,San Francisco,2012-10-29T19:00:00
2012-10-29T21:00:00,Fog,San Francisco,2012-10-29T22:00:00
2012-10-30T00:00:00,Fog,San Francisco,2012-10-30T01:00:00
2012-10-30T03:00:00,Fog,San Francisco,2012-10-30T04:00:00
2012-10-30T06:00:00,Light drizzle,San Francisco,2012-10-30T07:00:00
2012-10-30T09:00:00,Fog,San Francisco,2012-10-30T10:00:00
2012-10-30T12:00:00,Mist,San Francisco,2012-10-30T13:00:00
2012-10-30T15:00:00,Partly cloudy,San Francisco,2012-10-30T16:00:00
2012-10-30T18:00:00,Cloudy,San Francisco,2012-10-30T19:00:00
2012-10-30T21:00:00,Fog,San Francisco,2012-10-30T22:00:00
2012-10-31T00:00:00,Fog,San Francisco,2012-10-31T01:00:00
2012-10-31T03:00:00,Fog,San Francisco,2012-10-31T04:00:00
2012-10-31T06:00:00,Fog,San Francisco,2012-10-31T07:00:00
2012-10-31T09:00:00,Fog,San Francisco,2012-10-31T10:00:00
2012-10-31T12:00:00,Light drizzle,San Francisco,2012-10-31T13:00:00
2012-10-31T15:00:00,Partly cloudy,San Francisco,2012-10-31T16:00:00
2012-10-31T18:00:00,Overcast,San Francisco,2012-10-31T19:00:00
2012-10-31T21:00:00,Overcast,San Francisco,2012-10-31T22:00:00
2012-11-01T00:00:00,Moderate rain,San Francisco,2012-11-01T01:00:00
2012-11-01T03:00:00,Fog,San Francisco,2012-11-01T04:00:00
2012-11-01T06:00:00,Fog,San Francisco,2012-11-01T07:00:00
2012-11-01T09:00:00,Fog,San Francisco,2012-11-01T10:00:00
2012-11-01T12:00:00,Mist,San Francisco,2012-11-01T13:00:00
2012-11-01T15:00:00,Partly cloudy,San Francisco,2012-11-01T16:00:00
2012-11-01T18:00:00,Partly cloudy,San Francisco,2012-11-01T19:00:00
2012-11-01T21:00:00,Fog,San Francisco,2012-11-01T22:00:00
2012-11-02T00:00:00,Fog,San Francisco,2012-11-02T01:00:00
2012-11-02T03:00:00,Mist,San Francisco,2012-11-02T04:00:00
2012-11-02T06:00:00,Fog,San Francisco,2012-11-02T07:00:00
2012-11-02T09:00:00,Fog,San Francisco,2012-11-02T10:00:00
2012-11-02T12:00:00,Mist,San Francisco,2012-11-02T13:00:00
2012-11-02T15:00:00,Partly cloudy,San Francisco,2012-11-02T16:00:00
2012-11-02T18:00:00,Partly cloudy,San Francisco,2012-11-02T19:00:00
2012-11-02T21:00:00,Partly cloudy,San Francisco,2012-11-02T22:00:00
2012-11-03T00:00:00,Partly cloudy,San Francisco,2012-11-03T01:00:00
2012-11-03T03:00:00,Mist,San Francisco,2012-11-03T04:00:00
2012-11-03T06:00:00,Mist,San Francisco,2012-11-03T07:00:00
2012-11-03T09:00:00,Mist,San Francisco,2012-11-03T10:00:00
2012-11-03T12:00:00,Partly cloudy,San Francisco,2012-11-03T13:00:00
2012-11-03T15:00:00,Sunny,San Francisco,2012-11-03T16:00:00
2012-11-03T18:00:00,Clear,San Francisco,2012-11-03T19:00:00
2012-11-03T21:00:00,Fog,San Francisco,2012-11-03T22:00:00
2012-11-04T00:00:00,Fog,San Francisco,2012-11-04T01:00:00
2012-11-04T03:00:00,Clear,San Francisco,2012-11-04T04:00:00
2012-11-04T06:00:00,Clear,San Francisco,2012-11-04T07:00:00
2012-11-04T09:00:00,Sunny,San Francisco,2012-11-04T10:00:00
2012-11-04T12:00:00,Sunny,San Francisco,2012-11-04T13:00:00
2012-11-04T15:00:00,Sunny,San Francisco,2012-11-04T16:00:00
2012-11-04T18:00:00,Clear,San Francisco,2012-11-04T19:00:00
2012-11-04T21:00:00,Mist,San Francisco,2012-11-04T22:00:00
2012-11-05T00:00:00,Fog,San Francisco,2012-11-05T01:00:00
2012-11-05T03:00:00,Clear,San Francisco,2012-11-05T04:00:00
2012-11-05T06:00:00,Fog,San Francisco,2012-11-05T07:00:00
2012-11-05T09:00:00,Fog,San Francisco,2012-11-05T10:00:00
2012-11-05T12:00:00,Sunny,San Francisco,2012-11-05T13:00:00
2012-11-05T15:00:00,Sunny,San Francisco,2012-11-05T16:00:00
2012-11-05T18:00:00,Clear,San Francisco,2012-11-05T19:00:00
2012-11-05T21:00:00,Clear,San Francisco,2012-11-05T22:00:00
2012-11-06T00:00:00,Clear,San Francisco,2012-11-06T01:00:00
2012-11-06T03:00:00,Clear,San Francisco,2012-11-06T04:00:00
2012-11-06T06:00:00,Clear,San Francisco,2012-11-06T07:00:00
2012-11-06T09:00:00,Sunny,San Francisco,2012-11-06T10:00:00
2012-11-06T12:00:00,Sunny,San Francisco,2012-11-06T13:00:00
2012-11-06T15:00:00,Sunny,San Francisco,2012-11-06T16:00:00
2012-11-06T18:00:00,Clear,San Francisco,2012-11-06T19:00:00
2012-11-06T21:00:00,Clear,San Francisco,2012-11-06T22:00:00
2012-11-07T00:00:00,Fog,San Francisco,2012-11-07T01:00:00
2012-11-07T03:00:00,Fog,San Francisco,2012-11-07T04:00:00
2012-11-07T06:00:00,Fog,San Francisco,2012-11-07T07:00:00
2012-11-07T09:00:00,Fog,San Francisco,2012-11-07T10:00:00
2012-11-07T12:00:00,Mist,San Francisco,2012-11-07T13:00:00
2012-11-07T15:00:00,Partly cloudy,San Francisco,2012-11-07T16:00:00
2012-11-07T18:00:00,Cloudy,San Francisco,2012-11-07T19:00:00
2012-11-07T21:00:00,Partly cloudy,San Francisco,2012-11-07T22:00:00
2012-11-08T00:00:00,Partly cloudy,San Francisco,2012-11-08T01:00:00
2012-11-08T03:00:00,Cloudy,San Francisco,2012-11-08T04:00:00
2012-11-08T06:00:00,Partly cloudy,San Francisco,2012-11-08T07:00:00
2012-11-08T09:00:00,Cloudy,San Francisco,2012-11-08T10:00:00
2012-11-08T12:00:00,Cloudy,San Francisco,2012-11-08T13:00:00
2012-11-08T15:00:00,Overcast,San Francisco,2012-11-08T16:00:00
2012-11-08T18:00:00,Overcast,San Francisco,2012-11-08T19:00:00
2012-11-08T21:00:00,Light rain shower,San Francisco,2012-11-08T22:00:00
2012-11-09T00:00:00,Patchy rain possible,San Francisco,2012-11-09T01:00:00
2012-11-09T03:00:00,Moderate or heavy rain shower,San Francisco,2012-11-09T04:00:00
2012-11-09T06:00:00,Patchy rain possible,San Francisco,2012-11-09T07:00:00
2012-11-09T09:00:00,Sunny,San Francisco,2012-11-09T10:00:00
2012-11-09T12:00:00,Sunny,San Francisco,2012-11-09T13:00:00
2012-11-09T15:00:00,Sunny,San Francisco,2012-11-09T16:00:00
2012-11-09T18:00:00,Clear,San Francisco,2012-11-09T19:00:00
2012-11-09T21:00:00,Cloudy,San Francisco,2012-11-09T22:00:00
2012-11-10T00:00:00,Partly cloudy,San Francisco,2012-11-10T01:00:00
2012-11-10T03:00:00,Clear,San Francisco,2012-11-10T04:00:00
2012-11-10T06:00:00,Clear,San Francisco,2012-11-10T07:00:00
2012-11-10T09:00:00,Sunny,San Francisco,2012-11-10T10:00:00
2012-11-10T12:00:00,Patchy rain possible,San Francisco,2012-11-10T13:00:00
2012-11-10T15:00:00,Partly cloudy,San Francisco,2012-11-10T16:00:00
2012-11-10T18:00:00,Clear,San Francisco,2012-11-10T19:00:00
2012-11-10T21:00:00,Clear,San Francisco,2012-11-10T22:00:00
2012-11-11T00:00:00,Clear,San Francisco,2012-11-11T01:00:00
2012-11-11T03:00:00,Clear,San Francisco,2012-11-11T04:00:00
2012-11-11T06:00:00,Clear,San Francisco,2012-11-11T07:00:00
2012-11-11T09:00:00,Sunny,San Francisco,2012-11-11T10:00:00
2012-11-11T12:00:00,Sunny,San Francisco,2012-11-11T13:00:00
2012-11-11T15:00:00,Sunny,San Francisco,2012-11-11T16:00:00
2012-11-11T18:00:00,Clear,San Francisco,2012-11-11T19:00:00
2012-11-11T21:00:00,Clear,San Francisco,2012-11-11T22:00:00
2012-11-12T00:00:00,Clear,San Francisco,2012-11-12T01:00:00
2012-11-12T03:00:00,Clear,San Francisco,2012-11-12T04:00:00
2012-11-12T06:00:00,Clear,San Francisco,2012-11-12T07:00:00
2012-11-12T09:00:00,Sunny,San Francisco,2012-11-12T10:00:00
2012-11-12T12:00:00,Sunny,San Francisco,2012-11-12T13:00:00
2012-11-12T15:00:00,Sunny,San Francisco,2012-11-12T16:00:00
2012-11-12T18:00:00,Clear,San Francisco,2012-11-12T19:00:00
2012-11-12T21:00:00,Clear,San Francisco,2012-11-12T22:00:00
2012-11-13T00:00:00,Clear,San Francisco,2012-11-13T01:00:00
2012-11-13T03:00:00,Clear,San Francisco,2012-11-13T04:00:00
2012-11-13T06:00:00,Clear,San Francisco,2012-11-13T07:00:00
2012-11-13T09:00:00,Sunny,San Francisco,2012-11-13T10:00:00
2012-11-13T12:00:00,Sunny,San Francisco,2012-11-13T13:00:00
2012-11-13T15:00:00,Sunny,San Francisco,2012-11-13T16:00:00
2012-11-13T18:00:00,Clear,San Francisco,2012-11-13T19:00:00
2012-11-13T21:00:00,Clear,San Francisco,2012-11-13T22:00:00
2012-11-14T00:00:00,Clear,San Francisco,2012-11-14T01:00:00
2012-11-14T03:00:00,Clear,San Francisco,2012-11-14T04:00:00
2012-11-14T06:00:00,Clear,San Francisco,2012-11-14T07:00:00
2012-11-14T09:00:00,Sunny,San Francisco,2012-11-14T10:00:00
2012-11-14T12:00:00,Sunny,San Francisco,2012-11-14T13:00:00
2012-11-14T15:00:00,Sunny,San Francisco,2012-11-14T16:00:00
2012-11-14T18:00:00,Clear,San Francisco,2012-11-14T19:00:00
2012-11-14T21:00:00,Clear,San Francisco,2012-11-14T22:00:00
2012-11-15T00:00:00,Clear,San Francisco,2012-11-15T01:00:00
2012-11-15T03:00:00,Clear,San Francisco,2012-11-15T04:00:00
2012-11-15T06:00:00,Clear,San Francisco,2012-11-15T07:00:00
2012-11-15T09:00:00,Sunny,San Francisco,2012-11-15T10:00:00
2012-11-15T12:00:00,Sunny,San Francisco,2012-11-15T13:00:00
2012-11-15T15:00:00,Partly cloudy,San Francisco,2012-11-15T16:00:00
2012-11-15T18:00:00,Clear,San Francisco,2012-11-15T19:00:00
2012-11-15T21:00:00,Partly cloudy,San Francisco,2012-11-15T22:00:00
2012-11-16T00:00:00,Light drizzle,San Francisco,2012-11-16T01:00:00
2012-11-16T03:00:00,Overcast,San Francisco,2012-11-16T04:00:00
2012-11-16T06:00:00,Cloudy,San Francisco,2012-11-16T07:00:00
2012-11-16T09:00:00,Partly cloudy,San Francisco,2012-11-16T10:00:00
2012-11-16T12:00:00,Overcast,San Francisco,2012-11-16T13:00:00
2012-11-16T15:00:00,Partly cloudy,San Francisco,2012-11-16T16:00:00
2012-11-16T18:00:00,Overcast,San Francisco,2012-11-16T19:00:00
2012-11-16T21:00:00,Light rain shower,San Francisco,2012-11-16T22:00:00
2012-11-17T00:00:00,Light drizzle,San Francisco,2012-11-17T01:00:00
2012-11-17T03:00:00,Moderate or heavy rain with thunder,San Francisco,2012-11-17T04:00:00
2012-11-17T06:00:00,Light drizzle,San Francisco,2012-11-17T07:00:00
2012-11-17T09:00:00,Moderate or heavy rain with thunder,San Francisco,2012-11-17T10:00:00
2012-11-17T12:00:00,Moderate or heavy rain with thunder,San Francisco,2012-11-17T13:00:00
2012-11-17T15:00:00,Light drizzle,San Francisco,2012-11-17T16:00:00
2012-11-17T18:00:00,Partly cloudy,San Francisco,2012-11-17T19:00:00
2012-11-17T21:00:00,Overcast,San Francisco,2012-11-17T22:00:00
2012-11-18T00:00:00,Light rain shower,San Francisco,2012-11-18T01:00:00
2012-11-18T03:00:00,Moderate rain,San Francisco,2012-11-18T04:00:00
2012-11-18T06:00:00,Patchy rain possible,San Francisco,2012-11-18T07:00:00
2012-11-18T09:00:00,Partly cloudy,San Francisco,2012-11-18T10:00:00
2012-11-18T12:00:00,Sunny,San Francisco,2012-11-18T13:00:00
2012-11-18T15:00:00,Sunny,San Francisco,2012-11-18T16:00:00
2012-11-18T18:00:00,Partly cloudy,San Francisco,2012-11-18T19:00:00
2012-11-18T21:00:00,Clear,San Francisco,2012-11-18T22:00:00
2012-11-19T00:00:00,Clear,San Francisco,2012-11-19T01:00:00
2012-11-19T03:00:00,Clear,San Francisco,2012-11-19T04:00:00
2012-11-19T06:00:00,Clear,San Francisco,2012-11-19T07:00:00
2012-11-19T09:00:00,Partly cloudy,San Francisco,2012-11-19T10:00:00
2012-11-19T12:00:00,Partly cloudy,San Francisco,2012-11-19T13:00:00
2012-11-19T15:00:00,Partly cloudy,San Francisco,2012-11-19T16:00:00
2012-11-19T18:00:00,Partly cloudy,San Francisco,2012-11-19T19:00:00
2012-11-19T21:00:00,Partly cloudy,San Francisco,2012-11-19T22:00:00
2012-11-20T00:00:00,Partly cloudy,San Francisco,2012-11-20T01:00:00
2012-11-20T03:00:00,Cloudy,San Francisco,2012-11-20T04:00:00
2012-11-20T06:00:00,Overcast,San Francisco,2012-11-20T07:00:00
2012-11-20T09:00:00,Light rain shower,San Francisco,2012-11-20T10:00:00
2012-11-20T12:00:00,Partly cloudy,San Francisco,2012-11-20T13:00:00
2012-11-20T15:00:00,Cloudy,San Francisco,2012-11-20T16:00:00
2012-11-20T18:00:00,Light drizzle,San Francisco,2012-11-20T19:00:00
2012-11-20T21:00:00,Light drizzle,San Francisco,2012-11-20T22:00:00
2012-11-21T00:00:00,Light drizzle,San Francisco,2012-11-21T01:00:00
2012-11-21T03:00:00,Light drizzle,San Francisco,2012-11-21T04:00:00
2012-11-21T06:00:00,Light rain shower,San Francisco,2012-11-21T07:00:00
2012-11-21T09:00:00,Light rain shower,San Francisco,2012-11-21T10:00:00
2012-11-21T12:00:00,Light rain shower,San Francisco,2012-11-21T13:00:00
2012-11-21T15:00:00,Mist,San Francisco,2012-11-21T16:00:00
2012-11-21T18:00:00,Partly cloudy,San Francisco,2012-11-21T19:00:00
2012-11-21T21:00:00,Clear,San Francisco,2012-11-21T22:00:00
2012-11-22T00:00:00,Clear,San Francisco,2012-11-22T01:00:00
2012-11-22T03:00:00,Clear,San Francisco,2012-11-22T04:00:00
2012-11-22T06:00:00,Clear,San Francisco,2012-11-22T07:00:00
2012-11-22T09:00:00,Sunny,San Francisco,2012-11-22T10:00:00
2012-11-22T12:00:00,Sunny,San Francisco,2012-11-22T13:00:00
2012-11-22T15:00:00,Sunny,San Francisco,2012-11-22T16:00:00
2012-11-22T18:00:00,Clear,San Francisco,2012-11-22T19:00:00
2012-11-22T21:00:00,Clear,San Francisco,2012-11-22T22:00:00
2012-11-23T00:00:00,Clear,San Francisco,2012-11-23T01:00:00
2012-11-23T03:00:00,Clear,San Francisco,2012-11-23T04:00:00
2012-11-23T06:00:00,Mist,San Francisco,2012-11-23T07:00:00
2012-11-23T09:00:00,Fog,San Francisco,2012-11-23T10:00:00
2012-11-23T12:00:00,Sunny,San Francisco,2012-11-23T13:00:00
2012-11-23T15:00:00,Sunny,San Francisco,2012-11-23T16:00:00
2012-11-23T18:00:00,Clear,San Francisco,2012-11-23T19:00:00
2012-11-23T21:00:00,Clear,San Francisco,2012-11-23T22:00:00
2012-11-24T00:00:00,Clear,San Francisco,2012-11-24T01:00:00
2012-11-24T03:00:00,Clear,San Francisco,2012-11-24T04:00:00
2012-11-24T06:00:00,Clear,San Francisco,2012-11-24T07:00:00
2012-11-24T09:00:00,Sunny,San Francisco,2012-11-24T10:00:00
2012-11-24T12:00:00,Sunny,San Francisco,2012-11-24T13:00:00
2012-11-24T15:00:00,Sunny,San Francisco,2012-11-24T16:00:00
2012-11-24T18:00:00,Clear,San Francisco,2012-11-24T19:00:00
2012-11-24T21:00:00,Clear,San Francisco,2012-11-24T22:00:00
2012-11-25T00:00:00,Clear,San Francisco,2012-11-25T01:00:00
2012-11-25T03:00:00,Mist,San Francisco,2012-11-25T04:00:00
2012-11-25T06:00:00,Fog,San Francisco,2012-11-25T07:00:00
2012-11-25T09:00:00,Light drizzle,San Francisco,2012-11-25T10:00:00
2012-11-25T12:00:00,Fog,San Francisco,2012-11-25T13:00:00
2012-11-25T15:00:00,Overcast,San Francisco,2012-11-25T16:00:00
2012-11-25T18:00:00,Partly cloudy,San Francisco,2012-11-25T19:00:00
2012-11-25T21:00:00,Clear,San Francisco,2012-11-25T22:00:00
2012-11-26T00:00:00,Clear,San Francisco,2012-11-26T01:00:00
2012-11-26T03:00:00,Mist,San Francisco,2012-11-26T04:00:00
2012-11-26T06:00:00,Cloudy,San Francisco,2012-11-26T07:00:00
2012-11-26T09:00:00,Fog,San Francisco,2012-11-26T10:00:00
2012-11-26T12:00:00,Overcast,San Francisco,2012-11-26T13:00:00
2012-11-26T15:00:00,Cloudy,San Francisco,2012-11-26T16:00:00
2012-11-26T18:00:00,Partly cloudy,San Francisco,2012-11-26T19:00:00
2012-11-26T21:00:00,Mist,San Francisco,2012-11-26T22:00:00
2012-11-27T00:00:00,Mist,San Francisco,2012-11-27T01:00:00
2012-11-27T03:00:00,Fog,San Francisco,2012-11-27T04:00:00
2012-11-27T06:00:00,Mist,San Francisco,2012-11-27T07:00:00
2012-11-27T09:00:00,Mist,San Francisco,2012-11-27T10:00:00
2012-11-27T12:00:00,Partly cloudy,San Francisco,2012-11-27T13:00:00
2012-11-27T15:00:00,Cloudy,San Francisco,2012-11-27T16:00:00
2012-11-27T18:00:00,Partly cloudy,San Francisco,2012-11-27T19:00:00
2012-11-27T21:00:00,Clear,San Francisco,2012-11-27T22:00:00
2012-11-28T00:00:00,Partly cloudy,San Francisco,2012-11-28T01:00:00
2012-11-28T03:00:00,Clear,San Francisco,2012-11-28T04:00:00
2012-11-28T06:00:00,Partly cloudy,San Francisco,2012-11-28T07:00:00
2012-11-28T09:00:00,Moderate rain,San Francisco,2012-11-28T10:00:00
2012-11-28T12:00:00,Heavy rain,San Francisco,2012-11-28T13:00:00
2012-11-28T15:00:00,Patchy rain possible,San Francisco,2012-11-28T16:00:00
2012-11-28T18:00:00,Clear,San Francisco,2012-11-28T19:00:00
2012-11-28T21:00:00,Partly cloudy,San Francisco,2012-11-28T22:00:00
2012-11-29T00:00:00,Partly cloudy,San Francisco,2012-11-29T01:00:00
2012-11-29T03:00:00,Partly cloudy,San Francisco,2012-11-29T04:00:00
2012-11-29T06:00:00,Partly cloudy,San Francisco,2012-11-29T07:00:00
2012-11-29T09:00:00,Partly cloudy,San Francisco,2012-11-29T10:00:00
2012-11-29T12:00:00,Partly cloudy,San Francisco,2012-11-29T13:00:00
2012-11-29T15:00:00,Sunny,San Francisco,2012-11-29T16:00:00
2012-11-29T18:00:00,Overcast,San Francisco,2012-11-29T19:00:00
2012-11-29T21:00:00,Overcast,San Francisco,2012-11-29T22:00:00
2012-11-30T00:00:00,Light rain shower,San Francisco,2012-11-30T01:00:00
2012-11-30T03:00:00,Cloudy,San Francisco,2012-11-30T04:00:00
2012-11-30T06:00:00,Light rain,San Francisco,2012-11-30T07:00:00
2012-11-30T09:00:00,Light rain,San Francisco,2012-11-30T10:00:00
2012-11-30T12:00:00,Heavy rain,San Francisco,2012-11-30T13:00:00
2012-11-30T15:00:00,Heavy rain,San Francisco,2012-11-30T16:00:00
2012-11-30T18:00:00,Light rain shower,San Francisco,2012-11-30T19:00:00
2012-11-30T21:00:00,Light rain shower,San Francisco,2012-11-30T22:00:00
2012-12-01T00:00:00,Cloudy,San Francisco,2012-12-01T01:00:00
2012-12-01T03:00:00,Light rain shower,San Francisco,2012-12-01T04:00:00
2012-12-01T06:00:00,Overcast,San Francisco,2012-12-01T07:00:00
2012-12-01T09:00:00,Light rain shower,San Francisco,2012-12-01T10:00:00
2012-12-01T12:00:00,Light rain shower,San Francisco,2012-12-01T13:00:00
2012-12-01T15:00:00,Patchy rain possible,San Francisco,2012-12-01T16:00:00
2012-12-01T18:00:00,Patchy rain possible,San Francisco,2012-12-01T19:00:00
2012-12-01T21:00:00,Cloudy,San Francisco,2012-12-01T22:00:00
2012-12-02T00:00:00,Overcast,San Francisco,2012-12-02T01:00:00
2012-12-02T03:00:00,Moderate or heavy rain shower,San Francisco,2012-12-02T04:00:00
2012-12-02T06:00:00,Overcast,San Francisco,2012-12-02T07:00:00
2012-12-02T09:00:00,Light rain,San Francisco,2012-12-02T10:00:00
2012-12-02T12:00:00,Heavy rain,San Francisco,2012-12-02T13:00:00
2012-12-02T15:00:00,Patchy rain possible,San Francisco,2012-12-02T16:00:00
2012-12-02T18:00:00,Clear,San Francisco,2012-12-02T19:00:00
2012-12-02T21:00:00,Clear,San Francisco,2012-12-02T22:00:00
2012-12-03T00:00:00,Clear,San Francisco,2012-12-03T01:00:00
2012-12-03T03:00:00,Clear,San Francisco,2012-12-03T04:00:00
2012-12-03T06:00:00,Mist,San Francisco,2012-12-03T07:00:00
2012-12-03T09:00:00,Fog,San Francisco,2012-12-03T10:00:00
2012-12-03T12:00:00,Mist,San Francisco,2012-12-03T13:00:00
2012-12-03T15:00:00,Sunny,San Francisco,2012-12-03T16:00:00
2012-12-03T18:00:00,Partly cloudy,San Francisco,2012-12-03T19:00:00
2012-12-03T21:00:00,Partly cloudy,San Francisco,2012-12-03T22:00:00
2012-12-04T00:00:00,Clear,San Francisco,2012-12-04T01:00:00
2012-12-04T03:00:00,Cloudy,San Francisco,2012-12-04T04:00:00
2012-12-04T06:00:00,Overcast,San Francisco,2012-12-04T07:00:00
2012-12-04T09:00:00,Overcast,San Francisco,2012-12-04T10:00:00
2012-12-04T12:00:00,Overcast,San Francisco,2012-12-04T13:00:00
2012-12-04T15:00:00,Light drizzle,San Francisco,2012-12-04T16:00:00
2012-12-04T18:00:00,Overcast,San Francisco,2012-12-04T19:00:00
2012-12-04T21:00:00,Overcast,San Francisco,2012-12-04T22:00:00
2012-12-05T00:00:00,Partly cloudy,San Francisco,2012-12-05T01:00:00
2012-12-05T03:00:00,Light rain,San Francisco,2012-12-05T04:00:00
2012-12-05T06:00:00,Moderate rain,San Francisco,2012-12-05T07:00:00
2012-12-05T09:00:00,Moderate rain,San Francisco,2012-12-05T10:00:00
2012-12-05T12:00:00,Moderate or heavy rain with thunder,San Francisco,2012-12-05T13:00:00
2012-12-05T15:00:00,Moderate or heavy rain with thunder,San Francisco,2012-12-05T16:00:00
2012-12-05T18:00:00,Moderate or heavy rain with thunder,San Francisco,2012-12-05T19:00:00
2012-12-05T21:00:00,Mist,San Francisco,2012-12-05T22:00:00
2012-12-06T00:00:00,Mist,San Francisco,2012-12-06T01:00:00
2012-12-06T03:00:00,Mist,San Francisco,2012-12-06T04:00:00
2012-12-06T06:00:00,Partly cloudy,San Francisco,2012-12-06T07:00:00
2012-12-06T09:00:00,Sunny,San Francisco,2012-12-06T10:00:00
2012-12-06T12:00:00,Sunny,San Francisco,2012-12-06T13:00:00
2012-12-06T15:00:00,Sunny,San Francisco,2012-12-06T16:00:00
2012-12-06T18:00:00,Clear,San Francisco,2012-12-06T19:00:00
2012-12-06T21:00:00,Clear,San Francisco,2012-12-06T22:00:00
2012-12-07T00:00:00,Clear,San Francisco,2012-12-07T01:00:00
2012-12-07T03:00:00,Clear,San Francisco,2012-12-07T04:00:00
2012-12-07T06:00:00,Clear,San Francisco,2012-12-07T07:00:00
2012-12-07T09:00:00,Mist,San Francisco,2012-12-07T10:00:00
2012-12-07T12:00:00,Partly cloudy,San Francisco,2012-12-07T13:00:00
2012-12-07T15:00:00,Sunny,San Francisco,2012-12-07T16:00:00
2012-12-07T18:00:00,Clear,San Francisco,2012-12-07T19:00:00
2012-12-07T21:00:00,Clear,San Francisco,2012-12-07T22:00:00
2012-12-08T00:00:00,Clear,San Francisco,2012-12-08T01:00:00
2012-12-08T03:00:00,Clear,San Francisco,2012-12-08T04:00:00
2012-12-08T06:00:00,Clear,San Francisco,2012-12-08T07:00:00
2012-12-08T09:00:00,Fog,San Francisco,2012-12-08T10:00:00
2012-12-08T12:00:00,Sunny,San Francisco,2012-12-08T13:00:00
2012-12-08T15:00:00,Sunny,San Francisco,2012-12-08T16:00:00
